created_at,field1(Temperature oC ),field2(Humidity),serial
2025-09-18 08:37:01+09:00,20.51210892391349,64.97490580055499,Y1044N2VT5C
2025-09-18 08:38:01+09:00,20.44138972300648,65.28524495120871,Y1044N2VT5C
2025-09-18 08:39:01+09:00,20.452723793231385,65.87010512474941,Y1044N2VT5C
2025-09-18 08:40:01+09:00,20.639341619981884,65.18852868283933,Y1044N2VT5C
2025-09-18 08:41:01+09:00,20.53800277107157,65.21269932151084,Y1044N2VT5C
2025-09-18 08:42:01+09:00,20.513500315401146,65.28546328564684,Y1044N2VT5C
2025-09-18 08:43:01+09:00,20.680097910153243,65.43554303738622,Y1044N2VT5C
2025-09-18 08:44:01+09:00,20.57052486527287,65.13496861991014,Y1044N2VT5C
2025-09-18 08:45:01+09:00,20.592860814188228,65.36163154543495,Y1044N2VT5C
2025-09-18 08:46:01+09:00,20.53540699060212,65.57746647688776,Y1044N2VT5C
2025-09-18 08:47:01+09:00,20.63021208873561,65.26477129146349,Y1044N2VT5C
2025-09-18 08:48:01+09:00,20.59287241190051,65.92415109760974,Y1044N2VT5C
2025-09-18 08:49:01+09:00,20.65336447789337,65.91252162045075,Y1044N2VT5C
2025-09-18 08:50:01+09:00,20.623038425482257,65.52865176212127,Y1044N2VT5C
2025-09-18 08:51:01+09:00,20.897865888687527,65.60655642297615,Y1044N2VT5C
2025-09-18 08:52:01+09:00,20.45125855506868,65.92540578889414,Y1044N2VT5C
2025-09-18 08:53:01+09:00,20.834675043666664,65.69627522674496,Y1044N2VT5C
2025-09-18 08:54:01+09:00,20.78864101375729,65.7700041634624,Y1044N2VT5C
2025-09-18 08:55:01+09:00,20.57396973624316,65.6294929362551,Y1044N2VT5C
2025-09-18 08:56:01+09:00,20.55189148822153,65.8370089190141,Y1044N2VT5C
2025-09-18 08:57:01+09:00,20.56938205683966,65.6987628787036,Y1044N2VT5C
2025-09-18 08:58:01+09:00,20.60631639243765,66.26424883456768,Y1044N2VT5C
2025-09-18 08:59:01+09:00,20.746844564668848,65.98488752315576,Y1044N2VT5C
2025-09-18 09:00:01+09:00,20.738828662615123,66.0957213138043,Y1044N2VT5C
2025-09-18 09:01:01+09:00,20.91946838673252,65.93904690799496,Y1044N2VT5C
2025-09-18 09:02:01+09:00,20.79625123591796,65.96355291682532,Y1044N2VT5C
2025-09-18 09:03:01+09:00,20.88983902262292,65.71090006598487,Y1044N2VT5C
2025-09-18 09:04:01+09:00,20.86265706760374,66.09747610507387,Y1044N2VT5C
2025-09-18 09:05:01+09:00,20.8161526396416,65.89817164581841,Y1044N2VT5C
2025-09-18 09:06:01+09:00,20.910851613581272,66.37913525285441,Y1044N2VT5C
2025-09-18 09:07:01+09:00,20.750978010622287,66.1300845484222,Y1044N2VT5C
2025-09-18 09:08:01+09:00,20.72159247999215,66.1586646787535,Y1044N2VT5C
2025-09-18 09:09:01+09:00,20.966672845374333,65.93125099236022,Y1044N2VT5C
2025-09-18 09:10:01+09:00,20.906917613188348,66.44513991308507,Y1044N2VT5C
2025-09-18 09:11:01+09:00,20.884925488876096,66.14882448620105,Y1044N2VT5C
2025-09-18 09:12:01+09:00,21.02566780785988,65.94650521089443,Y1044N2VT5C
2025-09-18 09:13:01+09:00,20.89935443327157,66.02993396440179,Y1044N2VT5C
2025-09-18 09:14:01+09:00,20.87806640919085,66.45469701033186,Y1044N2VT5C
2025-09-18 09:15:01+09:00,21.064247823178643,65.96515973414124,Y1044N2VT5C
2025-09-18 09:16:01+09:00,21.0629631635034,66.24648862525092,Y1044N2VT5C
2025-09-18 09:17:01+09:00,21.098097299633974,66.13448828941041,Y1044N2VT5C
2025-09-18 09:18:01+09:00,21.0179548174045,66.21232053845303,Y1044N2VT5C
2025-09-18 09:19:01+09:00,21.13469902111185,66.48586610961164,Y1044N2VT5C
2025-09-18 09:20:01+09:00,21.11454402419807,66.17894506053001,Y1044N2VT5C
2025-09-18 09:21:01+09:00,21.315916666853884,66.28169862087383,Y1044N2VT5C
2025-09-18 09:22:01+09:00,21.203490062416066,66.0915400763156,Y1044N2VT5C
2025-09-18 09:23:01+09:00,21.09824064407105,66.17716834419313,Y1044N2VT5C
2025-09-18 09:24:01+09:00,21.14812739930069,66.35448044722882,Y1044N2VT5C
2025-09-18 09:25:01+09:00,21.16586935244623,66.56881587748082,Y1044N2VT5C
2025-09-18 09:26:01+09:00,21.432284075885093,66.03231381621818,Y1044N2VT5C
2025-09-18 09:27:01+09:00,21.129644315788312,66.4195440133767,Y1044N2VT5C
2025-09-18 09:28:01+09:00,21.2980593726689,66.4451507762587,Y1044N2VT5C
2025-09-18 09:29:01+09:00,21.315587867280584,66.49783381698575,Y1044N2VT5C
2025-09-18 09:30:01+09:00,21.313241498338822,66.42686266808097,Y1044N2VT5C
2025-09-18 09:31:01+09:00,21.263168268191915,66.81254450049154,Y1044N2VT5C
2025-09-18 09:32:01+09:00,21.405802621857685,66.64864730604083,Y1044N2VT5C
2025-09-18 09:33:01+09:00,21.31786051331527,66.43584921820337,Y1044N2VT5C
2025-09-18 09:34:01+09:00,21.435425197213924,66.35126775013482,Y1044N2VT5C
2025-09-18 09:35:01+09:00,21.290518030951525,66.45116658090258,Y1044N2VT5C
2025-09-18 09:36:01+09:00,21.3388186230739,66.60389226983875,Y1044N2VT5C
2025-09-18 09:37:01+09:00,21.29579479484573,66.28761986725895,Y1044N2VT5C
2025-09-18 09:38:01+09:00,21.48037719797745,66.58579523387043,Y1044N2VT5C
2025-09-18 09:39:01+09:00,21.56934846867223,66.47475387120986,Y1044N2VT5C
2025-09-18 09:40:01+09:00,21.494425633562464,66.53836595397614,Y1044N2VT5C
2025-09-18 09:41:01+09:00,21.471757566843447,66.2443464750149,Y1044N2VT5C
2025-09-18 09:42:01+09:00,21.34403628327197,66.22604961075913,Y1044N2VT5C
2025-09-18 09:43:01+09:00,21.448228661290205,66.59656341745011,Y1044N2VT5C
2025-09-18 09:44:01+09:00,21.6544178305174,66.16411075258301,Y1044N2VT5C
2025-09-18 09:45:01+09:00,21.452857306158105,66.71838235946116,Y1044N2VT5C
2025-09-18 09:46:01+09:00,21.618311701379945,66.71548069093198,Y1044N2VT5C
2025-09-18 09:47:01+09:00,21.667080653469306,66.59902962933869,Y1044N2VT5C
2025-09-18 09:48:01+09:00,21.62899742414745,66.49436996314105,Y1044N2VT5C
2025-09-18 09:49:01+09:00,21.70927606853352,66.595600103237,Y1044N2VT5C
2025-09-18 09:50:01+09:00,21.65739472392356,66.3409670078224,Y1044N2VT5C
2025-09-18 09:51:01+09:00,21.75234703490245,66.76593633477106,Y1044N2VT5C
2025-09-18 09:52:01+09:00,21.74317999478392,66.30332376669737,Y1044N2VT5C
2025-09-18 09:53:01+09:00,21.82224876615453,66.44755014785436,Y1044N2VT5C
2025-09-18 09:54:01+09:00,21.77715279594864,66.65597541272322,Y1044N2VT5C
2025-09-18 09:55:01+09:00,21.633918874642543,66.93386009190884,Y1044N2VT5C
2025-09-18 09:56:01+09:00,21.6541967747073,66.54182804506122,Y1044N2VT5C
2025-09-18 09:57:01+09:00,21.894473253470068,66.65918256262385,Y1044N2VT5C
2025-09-18 09:58:01+09:00,21.92007640526221,67.08250691331716,Y1044N2VT5C
2025-09-18 09:59:01+09:00,21.86793231625097,66.68231864276417,Y1044N2VT5C
2025-09-18 10:00:01+09:00,21.580613405317298,66.49248465388968,Y1044N2VT5C
2025-09-18 10:01:01+09:00,21.953782951874828,66.68909433787694,Y1044N2VT5C
2025-09-18 10:02:01+09:00,21.98803046272902,66.5938688202943,Y1044N2VT5C
2025-09-18 10:03:01+09:00,21.98879869642484,66.74105423076931,Y1044N2VT5C
2025-09-18 10:04:01+09:00,22.05914459443039,66.56303766813268,Y1044N2VT5C
2025-09-18 10:05:01+09:00,21.95138806966072,66.4301715257525,Y1044N2VT5C
2025-09-18 10:06:01+09:00,22.062214042670576,66.5877149393343,Y1044N2VT5C
2025-09-18 10:07:01+09:00,21.89297040441416,66.47215527229243,Y1044N2VT5C
2025-09-18 10:08:01+09:00,22.000984209633963,66.50229242403547,Y1044N2VT5C
2025-09-18 10:09:01+09:00,22.11692706450677,65.98095545072904,Y1044N2VT5C
2025-09-18 10:10:01+09:00,21.959744002411675,66.58097847083431,Y1044N2VT5C
2025-09-18 10:11:01+09:00,21.95912793681128,66.69082358299038,Y1044N2VT5C
2025-09-18 10:12:01+09:00,22.162960017343988,66.45283617684773,Y1044N2VT5C
2025-09-18 10:13:01+09:00,22.16737193242771,66.29731832794197,Y1044N2VT5C
2025-09-18 10:14:01+09:00,22.0081704098286,66.37384318234787,Y1044N2VT5C
2025-09-18 10:15:01+09:00,22.18286236646804,66.77806921102817,Y1044N2VT5C
2025-09-18 10:16:01+09:00,22.158182812137863,66.57189731784618,Y1044N2VT5C
2025-09-18 10:17:01+09:00,21.923999845671595,66.43211943060655,Y1044N2VT5C
2025-09-18 10:18:01+09:00,22.09304529850176,66.48533846737013,Y1044N2VT5C
2025-09-18 10:19:01+09:00,22.32367972604228,66.6165014356104,Y1044N2VT5C
2025-09-18 10:20:01+09:00,22.103532390793053,66.53156444224746,Y1044N2VT5C
2025-09-18 10:21:01+09:00,22.276245721164752,66.30111783136506,Y1044N2VT5C
2025-09-18 10:22:01+09:00,22.3226924059128,66.66854855278973,Y1044N2VT5C
2025-09-18 10:23:01+09:00,22.30707912801674,66.3757568129468,Y1044N2VT5C
2025-09-18 10:24:01+09:00,22.26922935825329,66.61734020364214,Y1044N2VT5C
2025-09-18 10:25:01+09:00,22.30667038510744,66.26296937087113,Y1044N2VT5C
2025-09-18 10:26:01+09:00,22.30925422786141,66.77260164665502,Y1044N2VT5C
2025-09-18 10:27:01+09:00,22.478307329293006,66.80864592511428,Y1044N2VT5C
2025-09-18 10:28:01+09:00,22.39584855750285,66.30082835990322,Y1044N2VT5C
2025-09-18 10:29:01+09:00,22.422093248636536,66.4328169525675,Y1044N2VT5C
2025-09-18 10:30:01+09:00,22.4323663067336,66.71583093632758,Y1044N2VT5C
2025-09-18 10:31:01+09:00,22.520868679986915,66.32156425629648,Y1044N2VT5C
2025-09-18 10:32:01+09:00,22.600724913659214,66.38467711717206,Y1044N2VT5C
2025-09-18 10:33:01+09:00,22.49790545529064,66.15728815968018,Y1044N2VT5C
2025-09-18 10:34:01+09:00,22.30286716015421,66.70370740158585,Y1044N2VT5C
2025-09-18 10:35:01+09:00,22.500838097078283,66.59413836995937,Y1044N2VT5C
2025-09-18 10:36:01+09:00,22.662060167277687,66.32077414880143,Y1044N2VT5C
2025-09-18 10:37:01+09:00,22.66163926960329,66.06240620370204,Y1044N2VT5C
2025-09-18 10:38:01+09:00,22.65681732737145,66.10261514194481,Y1044N2VT5C
2025-09-18 10:39:01+09:00,22.557149038194787,66.24889976496951,Y1044N2VT5C
2025-09-18 10:40:01+09:00,22.640801944030287,66.53178692147009,Y1044N2VT5C
2025-09-18 10:41:01+09:00,22.84049696482413,66.14420300269161,Y1044N2VT5C
2025-09-18 10:42:01+09:00,22.71474112774301,66.59032199649452,Y1044N2VT5C
2025-09-18 10:43:01+09:00,22.84913684924709,66.36197808197046,Y1044N2VT5C
2025-09-18 10:44:01+09:00,22.7621543760862,66.15130179714019,Y1044N2VT5C
2025-09-18 10:45:01+09:00,22.858404500718045,66.503649717725,Y1044N2VT5C
2025-09-18 10:46:01+09:00,23.03390086219254,66.01670344811991,Y1044N2VT5C
2025-09-18 10:47:01+09:00,22.85870692560225,65.84814317968075,Y1044N2VT5C
2025-09-18 10:48:01+09:00,22.78397380290097,65.97264833041903,Y1044N2VT5C
2025-09-18 10:49:01+09:00,22.79862379812164,66.07218780155848,Y1044N2VT5C
2025-09-18 10:50:01+09:00,22.92332235592197,65.76872026603759,Y1044N2VT5C
2025-09-18 10:51:01+09:00,22.84572531643817,66.2022199419036,Y1044N2VT5C
2025-09-18 10:52:01+09:00,22.93518482812641,65.98928744728993,Y1044N2VT5C
2025-09-18 10:53:01+09:00,23.00860751721129,65.72718341310329,Y1044N2VT5C
2025-09-18 10:54:01+09:00,22.987561755480133,66.37917059724609,Y1044N2VT5C
2025-09-18 10:55:01+09:00,22.93477871228552,66.31872419520172,Y1044N2VT5C
2025-09-18 10:56:01+09:00,23.137305668106816,65.83758720799689,Y1044N2VT5C
2025-09-18 10:57:01+09:00,23.018312391928465,66.09311563005944,Y1044N2VT5C
2025-09-18 10:58:01+09:00,23.106512712355364,66.1393532051775,Y1044N2VT5C
2025-09-18 10:59:01+09:00,23.050886466389564,66.14106637643997,Y1044N2VT5C
2025-09-18 11:00:01+09:00,23.05971583305115,65.96088933954924,Y1044N2VT5C
2025-09-18 11:01:01+09:00,23.219263413500386,65.8550720220885,Y1044N2VT5C
2025-09-18 11:02:01+09:00,23.24367093007005,65.96806131053279,Y1044N2VT5C
2025-09-18 11:03:01+09:00,23.03509786347088,66.22497213314809,Y1044N2VT5C
2025-09-18 11:04:01+09:00,23.20631869571728,65.87334442687623,Y1044N2VT5C
2025-09-18 11:05:01+09:00,23.152772799481824,65.96984206468524,Y1044N2VT5C
2025-09-18 11:06:01+09:00,23.274376661751365,65.53944229749597,Y1044N2VT5C
2025-09-18 11:07:01+09:00,23.246226031115,65.9050030832729,Y1044N2VT5C
2025-09-18 11:08:01+09:00,23.181285824025085,65.52536498208174,Y1044N2VT5C
2025-09-18 11:09:01+09:00,23.304372813684665,65.72808214506759,Y1044N2VT5C
2025-09-18 11:10:01+09:00,23.334374002191524,65.94357603748402,Y1044N2VT5C
2025-09-18 11:11:01+09:00,23.37644175340064,65.73081867025074,Y1044N2VT5C
2025-09-18 11:12:01+09:00,23.35814710546064,65.92070875204907,Y1044N2VT5C
2025-09-18 11:13:01+09:00,23.348909780923684,65.68305025030607,Y1044N2VT5C
2025-09-18 11:14:01+09:00,23.400276599117053,65.92238018639823,Y1044N2VT5C
2025-09-18 11:15:01+09:00,23.2655334295798,65.55962470911219,Y1044N2VT5C
2025-09-18 11:16:01+09:00,23.570889124173423,66.09683709407501,Y1044N2VT5C
2025-09-18 11:17:01+09:00,23.31998726383837,65.55360653041342,Y1044N2VT5C
2025-09-18 11:18:01+09:00,23.49985392019476,65.93937792712522,Y1044N2VT5C
2025-09-18 11:19:01+09:00,23.576042049899065,65.51943083039717,Y1044N2VT5C
2025-09-18 11:20:01+09:00,23.727321045862418,65.85683947467427,Y1044N2VT5C
2025-09-18 11:21:01+09:00,23.62923737093817,65.73797001291821,Y1044N2VT5C
2025-09-18 11:22:01+09:00,23.61455627333609,65.3402450849654,Y1044N2VT5C
2025-09-18 11:23:01+09:00,23.660067443174903,65.4957806628468,Y1044N2VT5C
2025-09-18 11:24:01+09:00,23.50917391935127,65.41565578289317,Y1044N2VT5C
2025-09-18 11:25:01+09:00,23.728941639618352,65.3301882623644,Y1044N2VT5C
2025-09-18 11:26:01+09:00,23.95101365894816,65.7500968330737,Y1044N2VT5C
2025-09-18 11:27:01+09:00,23.61129543256577,65.17283842955342,Y1044N2VT5C
2025-09-18 11:28:01+09:00,23.82520278183689,65.16270165150378,Y1044N2VT5C
2025-09-18 11:29:01+09:00,23.689866834552,65.38941815540353,Y1044N2VT5C
2025-09-18 11:30:01+09:00,23.78442896016405,64.98195410135199,Y1044N2VT5C
2025-09-18 11:31:01+09:00,23.74703067044864,65.08182170824321,Y1044N2VT5C
2025-09-18 11:32:01+09:00,23.994199163126297,65.35327110429657,Y1044N2VT5C
2025-09-18 11:33:01+09:00,23.876600641966803,64.86256639304598,Y1044N2VT5C
2025-09-18 11:34:01+09:00,23.86092425254958,65.0998674446483,Y1044N2VT5C
2025-09-18 11:35:01+09:00,23.96733248039133,64.90249334292322,Y1044N2VT5C
2025-09-18 11:36:01+09:00,23.918062200127206,64.71219290387455,Y1044N2VT5C
2025-09-18 11:37:01+09:00,23.95813896022023,65.09758526525994,Y1044N2VT5C
2025-09-18 11:38:01+09:00,23.89409165223428,64.76548242194282,Y1044N2VT5C
2025-09-18 11:39:01+09:00,24.209202240461337,64.93269898717544,Y1044N2VT5C
2025-09-18 11:40:01+09:00,24.10887002383557,64.64881427258784,Y1044N2VT5C
2025-09-18 11:41:01+09:00,24.220846552691107,64.87823242616048,Y1044N2VT5C
2025-09-18 11:42:01+09:00,24.09543658804296,65.01459490603153,Y1044N2VT5C
2025-09-18 11:43:01+09:00,24.24194644980687,64.884903144314,Y1044N2VT5C
2025-09-18 11:44:01+09:00,24.187151023503976,64.506241346409,Y1044N2VT5C
2025-09-18 11:45:01+09:00,24.10362543159998,64.75151060742442,Y1044N2VT5C
2025-09-18 11:46:01+09:00,24.33137656558356,64.81585841811142,Y1044N2VT5C
2025-09-18 11:47:01+09:00,24.238945153267803,64.63039620183373,Y1044N2VT5C
2025-09-18 11:48:01+09:00,24.412030184124635,64.8134540932157,Y1044N2VT5C
2025-09-18 11:49:01+09:00,24.073495900447856,64.83230939464767,Y1044N2VT5C
2025-09-18 11:50:01+09:00,24.09327066656933,64.70279633832001,Y1044N2VT5C
2025-09-18 11:51:01+09:00,24.24601703911777,64.65068580544101,Y1044N2VT5C
2025-09-18 11:52:01+09:00,24.14398391382713,64.6103462709915,Y1044N2VT5C
2025-09-18 11:53:01+09:00,24.34766015049412,64.56107287170246,Y1044N2VT5C
2025-09-18 11:54:01+09:00,24.243649431034896,64.39662797073045,Y1044N2VT5C
2025-09-18 11:55:01+09:00,24.392873565749163,64.61041217350024,Y1044N2VT5C
2025-09-18 11:56:01+09:00,24.403048201632224,64.81947461316298,Y1044N2VT5C
2025-09-18 11:57:01+09:00,24.45886085375204,64.31570400371004,Y1044N2VT5C
2025-09-18 11:58:01+09:00,24.34301617167313,64.51275047453551,Y1044N2VT5C
2025-09-18 11:59:01+09:00,24.41893560847769,64.3605756427037,Y1044N2VT5C
2025-09-18 12:00:01+09:00,24.475307930700684,64.23118152739397,Y1044N2VT5C
2025-09-18 12:01:01+09:00,24.48387764043888,64.05727635668907,Y1044N2VT5C
2025-09-18 12:02:01+09:00,24.650504616529386,64.26029646590939,Y1044N2VT5C
2025-09-18 12:03:01+09:00,24.57220048214594,64.00801050915669,Y1044N2VT5C
2025-09-18 12:04:01+09:00,24.71718051458367,64.09170035020567,Y1044N2VT5C
2025-09-18 12:05:01+09:00,24.576460867540003,63.973170753332695,Y1044N2VT5C
2025-09-18 12:06:01+09:00,24.628475512694973,64.03487884291535,Y1044N2VT5C
2025-09-18 12:07:01+09:00,24.524070339534305,63.79510904621144,Y1044N2VT5C
2025-09-18 12:08:01+09:00,24.804010284817075,63.9559156870356,Y1044N2VT5C
2025-09-18 12:09:01+09:00,24.80829793069736,63.97084319161626,Y1044N2VT5C
2025-09-18 12:10:01+09:00,24.789576151765463,64.15544998785757,Y1044N2VT5C
2025-09-18 12:11:01+09:00,24.65032239888535,63.67714823710168,Y1044N2VT5C
2025-09-18 12:12:01+09:00,24.88614040966006,63.55147334662613,Y1044N2VT5C
2025-09-18 12:13:01+09:00,24.825570149379622,63.827119453712896,Y1044N2VT5C
2025-09-18 12:14:01+09:00,24.87066298620607,63.57527981210509,Y1044N2VT5C
2025-09-18 12:15:01+09:00,24.758859666588293,63.46355155404043,Y1044N2VT5C
2025-09-18 12:16:01+09:00,24.808530161047727,63.65909899091692,Y1044N2VT5C
2025-09-18 12:17:01+09:00,24.8437307789646,63.672373469430056,Y1044N2VT5C
2025-09-18 12:18:01+09:00,24.99569760029477,62.944918081458766,Y1044N2VT5C
2025-09-18 12:19:01+09:00,24.83274715601744,63.31899163977311,Y1044N2VT5C
2025-09-18 12:20:01+09:00,25.05924918941312,63.26653124512656,Y1044N2VT5C
2025-09-18 12:21:01+09:00,24.76900887962764,63.521764576971,Y1044N2VT5C
2025-09-18 12:22:01+09:00,25.051202963705546,63.17240294458704,Y1044N2VT5C
2025-09-18 12:23:01+09:00,24.943312288862007,63.263566526934994,Y1044N2VT5C
2025-09-18 12:24:01+09:00,25.10434682193906,62.9242589549744,Y1044N2VT5C
2025-09-18 12:25:01+09:00,25.164212410487217,63.11823556241387,Y1044N2VT5C
2025-09-18 12:26:01+09:00,25.14947807390088,62.85009983325445,Y1044N2VT5C
2025-09-18 12:27:01+09:00,25.260761272374484,63.123140626314814,Y1044N2VT5C
2025-09-18 12:28:01+09:00,25.087473525296303,62.87190826040774,Y1044N2VT5C
2025-09-18 12:29:01+09:00,25.32504166305996,62.652447586504216,Y1044N2VT5C
2025-09-18 12:30:01+09:00,25.159627820185783,62.49548237158512,Y1044N2VT5C
2025-09-18 12:31:01+09:00,25.22800523401547,62.675945161269325,Y1044N2VT5C
2025-09-18 12:32:01+09:00,25.24688941108809,62.9294472447934,Y1044N2VT5C
2025-09-18 12:33:01+09:00,25.184166952881643,62.781927334859446,Y1044N2VT5C
2025-09-18 12:34:01+09:00,25.31903502757385,62.43470004815773,Y1044N2VT5C
2025-09-18 12:35:01+09:00,25.47117622861286,62.695636621313895,Y1044N2VT5C
2025-09-18 12:36:01+09:00,25.201305571039697,62.53830859899284,Y1044N2VT5C
2025-09-18 12:37:01+09:00,25.42083999833568,62.47844828538746,Y1044N2VT5C
2025-09-18 12:38:01+09:00,25.40981986844587,62.44009221484312,Y1044N2VT5C
2025-09-18 12:39:01+09:00,25.58357975876451,62.50330888018285,Y1044N2VT5C
2025-09-18 12:40:01+09:00,25.305950043574992,62.55729342725961,Y1044N2VT5C
2025-09-18 12:41:01+09:00,25.47895906690996,62.347107187673245,Y1044N2VT5C
2025-09-18 12:42:01+09:00,25.43476709786068,62.37350887485212,Y1044N2VT5C
2025-09-18 12:43:01+09:00,25.58535937588507,62.14584576514346,Y1044N2VT5C
2025-09-18 12:44:01+09:00,25.634643579539663,62.14547216188904,Y1044N2VT5C
2025-09-18 12:45:01+09:00,25.632951498166445,62.10895241405314,Y1044N2VT5C
2025-09-18 12:46:01+09:00,25.386649180310283,62.08036528552571,Y1044N2VT5C
2025-09-18 12:47:01+09:00,25.61106145918264,61.64660459530157,Y1044N2VT5C
2025-09-18 12:48:01+09:00,25.544877409698792,61.43548154249935,Y1044N2VT5C
2025-09-18 12:49:01+09:00,25.72443316548493,61.92008995631246,Y1044N2VT5C
2025-09-18 12:50:01+09:00,25.53701913590889,61.59252410905097,Y1044N2VT5C
2025-09-18 12:51:01+09:00,25.6780385944902,61.57925615022656,Y1044N2VT5C
2025-09-18 12:52:01+09:00,25.51015843752273,61.55851914239225,Y1044N2VT5C
2025-09-18 12:53:01+09:00,25.615281754658746,61.78272470048402,Y1044N2VT5C
2025-09-18 12:54:01+09:00,25.893901288983248,61.82152082016975,Y1044N2VT5C
2025-09-18 12:55:01+09:00,25.77572032247833,61.34007693794536,Y1044N2VT5C
2025-09-18 12:56:01+09:00,25.6336672342604,61.83869329749896,Y1044N2VT5C
2025-09-18 12:57:01+09:00,25.737994597954074,61.04839704859914,Y1044N2VT5C
2025-09-18 12:58:01+09:00,25.82383802536121,61.198656433317225,Y1044N2VT5C
2025-09-18 12:59:01+09:00,25.82243189118465,61.36130490048666,Y1044N2VT5C
2025-09-18 13:00:01+09:00,25.81507647647614,61.31955314537456,Y1044N2VT5C
2025-09-18 13:01:01+09:00,26.023424195321287,61.21271632270967,Y1044N2VT5C
2025-09-18 13:02:01+09:00,25.78219009716269,61.10313797404029,Y1044N2VT5C
2025-09-18 13:03:01+09:00,26.02920105409139,61.6645016343491,Y1044N2VT5C
2025-09-18 13:04:01+09:00,26.057185733513982,61.23922010409228,Y1044N2VT5C
2025-09-18 13:05:01+09:00,25.984828995237056,60.949494753556856,Y1044N2VT5C
2025-09-18 13:06:01+09:00,25.95472141745732,61.24262914574292,Y1044N2VT5C
2025-09-18 13:07:01+09:00,25.89338145363474,61.01935045556746,Y1044N2VT5C
2025-09-18 13:08:01+09:00,25.95135266322921,60.72612609666238,Y1044N2VT5C
2025-09-18 13:09:01+09:00,26.219813469761505,60.77870879682987,Y1044N2VT5C
2025-09-18 13:10:01+09:00,25.822315013163784,60.80865620539705,Y1044N2VT5C
2025-09-18 13:11:01+09:00,26.138870116511224,60.46830679565561,Y1044N2VT5C
2025-09-18 13:12:01+09:00,26.102498409051417,60.66274251657432,Y1044N2VT5C
2025-09-18 13:13:01+09:00,26.07600498380069,60.21684267791313,Y1044N2VT5C
2025-09-18 13:14:01+09:00,26.36905695040937,60.129713400676415,Y1044N2VT5C
2025-09-18 13:15:01+09:00,26.15855037567711,60.52484439934251,Y1044N2VT5C
2025-09-18 13:16:01+09:00,26.310317227960784,60.37838784476006,Y1044N2VT5C
2025-09-18 13:17:01+09:00,26.28237993277923,60.29981338864285,Y1044N2VT5C
2025-09-18 13:18:01+09:00,26.291709597551943,60.35287711151087,Y1044N2VT5C
2025-09-18 13:19:01+09:00,26.410951028681584,60.45332639017447,Y1044N2VT5C
2025-09-18 13:20:01+09:00,26.482884654838664,59.846768676613415,Y1044N2VT5C
2025-09-18 13:21:01+09:00,26.39895267535064,59.87170265376162,Y1044N2VT5C
2025-09-18 13:22:01+09:00,26.55825002843784,60.07908283002654,Y1044N2VT5C
2025-09-18 13:23:01+09:00,26.48508972456536,59.86721684097728,Y1044N2VT5C
2025-09-18 13:24:01+09:00,26.600925655101644,59.87751797041342,Y1044N2VT5C
2025-09-18 13:25:01+09:00,26.39211837560476,60.15541775898665,Y1044N2VT5C
2025-09-18 13:26:01+09:00,26.641955881598125,59.81573961665106,Y1044N2VT5C
2025-09-18 13:27:01+09:00,26.605892875367417,59.85210365876401,Y1044N2VT5C
2025-09-18 13:28:01+09:00,26.60093575780504,59.4695813452087,Y1044N2VT5C
2025-09-18 13:29:01+09:00,26.4966740900636,59.40972869286404,Y1044N2VT5C
2025-09-18 13:30:01+09:00,26.69993480736502,59.537718751695024,Y1044N2VT5C
